au13,year,lma,lma_stability,sub_lma,sub_lma_stability
559210,2013,15,0.656,4,1
559220,2013,15,0.656,4,1
559230,2013,15,1,5,1
559240,2013,15,0.656,3,1
559400,2013,15,0.656,4,1
559500,2013,15,1,5,1
559700,2013,15,1,6,1
560000,2013,15,1,6,0.78
560200,2013,15,1,7,1
560301,2013,15,1,7,1
560302,2013,15,1,7,1
560411,2013,15,1,6,1
560412,2013,15,1,6,1
560421,2013,15,1,6,1
560422,2013,15,1,6,1
560710,2013,15,1,6,1
560720,2013,15,1,6,1
560730,2013,15,1,6,1
560740,2013,15,1,6,1
560900,2013,15,1,5,1
561000,2013,15,1,8,0.796
561100,2013,15,1,7,0.74
561200,2013,15,1,9,1
561300,2013,15,1,9,1
561410,2013,15,1,6,1
561421,2013,15,1,5,1
561422,2013,15,1,8,0.796
561500,2013,15,1,9,1
561700,2013,15,1,9,1
561811,2013,15,1,7,1
561812,2013,15,1,7,1
561813,2013,15,1,7,1
561820,2013,15,1,10,0.304
561901,2013,15,1,11,0.8
561902,2013,15,1,7,1
562100,2013,15,1,7,1
562200,2013,15,1,7,1
562310,2013,15,1,7,1
562320,2013,15,1,7,1
562401,2013,15,1,7,1
562402,2013,15,1,7,1
562500,2013,15,1,7,1
562600,2013,15,1,7,1
562710,2013,15,1,7,1
562720,2013,15,1,7,1
562800,2013,15,1,7,1
562910,2013,15,1,7,1
562921,2013,15,1,7,1
562922,2013,15,1,7,1
563000,2013,15,1,7,1
563101,2013,15,1,7,1
563102,2013,15,1,7,1
563200,2013,15,1,7,1
563300,2013,15,1,7,1
563500,2013,15,1,9,1
563600,2013,15,1,9,1
563701,2013,17,1,1,1
563703,2013,17,1,1,1
563704,2013,17,1,1,1
563705,2013,17,1,1,1
563706,2013,17,1,1,1
563801,2013,15,1,10,0.304
563802,2013,15,1,12,0.468
563920,2013,17,1,1,1
564011,2013,15,1,9,1
564012,2013,15,1,9,1
564013,2013,15,1,9,1
564021,2013,15,1,9,1
564022,2013,17,0.912,1,1
564023,2013,17,1,1,1
564210,2013,15,1,9,1
564220,2013,15,1,9,1
564231,2013,15,1,9,1
564232,2013,15,1,9,1
564240,2013,15,1,9,1
564400,2013,17,0.912,1,1
564510,2013,17,1,2,1
564520,2013,17,1,2,1
564530,2013,17,1,2,1
564601,2013,17,1,3,1
564602,2013,17,1,2,1
564800,2013,17,1,2,1
564900,2013,17,1,2,1
565000,2013,17,1,2,1
565100,2013,17,1,2,1
565200,2013,17,1,2,1
565300,2013,17,1,2,1
565400,2013,17,1,2,1
565601,2013,17,1,3,1
565602,2013,17,1,3,1
565603,2013,17,1,3,1
565604,2013,17,1,3,1
565700,2013,17,1,3,1
565901,2013,17,1,1,1
565902,2013,17,1,1,1
565903,2013,17,1,1,1
566000,2013,17,1,1,1
566101,2013,17,1,1,1
566102,2013,17,1,1,1
566200,2013,17,1,1,1
566301,2013,17,0.912,1,1
566302,2013,17,1,1,1
566500,2013,17,1,2,1
566610,2013,17,1,2,1
566620,2013,17,1,2,1
566700,2013,17,1,2,1
566800,2013,17,1,2,1
566900,2013,17,1,2,1
567000,2013,17,1,2,1
567100,2013,17,1,2,1
567200,2013,17,1,2,1
567300,2013,17,1,2,1
567400,2013,17,1,2,1
567500,2013,17,1,2,1
567600,2013,17,1,2,1
567700,2013,17,1,2,1
567800,2013,17,1,2,1
567901,2013,17,1,2,1
567902,2013,17,1,2,1
568101,2013,17,1,2,1
568102,2013,17,1,2,1
568103,2013,17,1,2,1
568104,2013,17,1,2,1
568201,2013,17,1,2,1
568202,2013,17,1,2,1
568301,2013,17,1,2,1
568302,2013,17,1,2,1
568303,2013,17,1,2,1
568401,2013,17,1,2,1
568402,2013,17,1,2,1
568501,2013,17,1,2,1
568502,2013,17,1,2,1
568601,2013,17,1,2,1
568602,2013,17,1,2,1
568701,2013,17,1,2,1
568702,2013,17,1,2,1
568800,2013,17,1,2,1
568900,2013,17,1,2,1
569001,2013,17,1,2,1
569002,2013,17,1,2,1
569100,2013,17,1,2,1
569201,2013,17,1,2,1
569202,2013,17,1,2,1
569301,2013,17,1,2,1
569302,2013,17,1,2,1
569401,2013,17,1,2,1
569402,2013,17,1,2,1
569500,2013,17,1,2,1
569600,2013,17,1,2,1
569800,2013,17,1,2,1
569900,2013,17,1,2,1
570000,2013,17,1,2,1
570100,2013,17,1,2,1
570300,2013,17,1,2,1
570400,2013,17,1,3,1
570500,2013,17,1,3,1
570600,2013,17,1,3,1
570700,2013,17,1,3,1
570800,2013,17,1,3,1
570900,2013,17,1,3,1
571000,2013,17,1,3,1
571100,2013,17,1,3,1
571200,2013,17,1,3,1
571300,2013,17,1,3,1
571400,2013,17,1,3,1
571501,2013,17,1,3,1
571502,2013,17,1,3,1
571600,2013,17,1,3,1
571800,2013,17,1,3,1
571900,2013,17,1,3,1
572000,2013,17,1,3,1
572100,2013,17,1,3,1
572200,2013,17,1,3,1
572300,2013,18,1,1,1
572500,2013,17,1,3,1
572600,2013,17,1,3,1
572701,2013,17,1,3,1
572702,2013,17,1,3,1
572900,2013,17,1,4,1
573000,2013,17,1,4,1
573101,2013,17,1,4,1
573200,2013,17,1,4,1
573300,2013,17,1,4,1
573400,2013,17,1,4,1
573511,2013,17,1,4,1
573513,2013,17,1,4,1
573514,2013,17,1,4,1
573522,2013,17,1,3,1
573523,2013,17,1,4,1
573524,2013,17,1,4,1
573525,2013,17,1,3,1
573526,2013,17,1,2,1
573600,2013,17,1,4,1
573700,2013,17,1,4,1
573801,2013,17,1,4,1
573802,2013,17,1,4,1
573901,2013,17,1,4,1
573902,2013,17,1,4,1
573903,2013,17,1,4,1
574001,2013,17,1,4,1
574002,2013,17,1,3,1
574100,2013,17,1,4,1
574200,2013,17,1,4,1
574302,2013,17,1,4,1
574303,2013,17,1,3,1
574304,2013,17,1,4,1
574401,2013,17,1,4,1
574402,2013,17,1,4,1
574500,2013,17,1,3,0.988
574600,2013,17,1,4,1
574701,2013,17,1,4,1
574702,2013,17,1,4,1
574703,2013,17,1,4,1
574800,2013,17,1,4,1
574900,2013,17,1,4,1
575000,2013,17,1,4,1
575100,2013,17,1,4,1
575200,2013,17,1,4,1
575300,2013,17,1,4,1
575400,2013,17,1,4,1
575500,2013,17,1,4,1
575600,2013,17,1,4,1
575701,2013,17,1,4,1
575702,2013,17,1,4,1
575800,2013,17,1,4,1
575901,2013,17,1,4,1
575902,2013,17,1,4,1
576001,2013,17,1,4,1
576002,2013,17,1,4,1
576100,2013,17,1,4,1
576200,2013,17,1,4,1
576301,2013,17,1,4,1
576302,2013,17,1,4,1
576400,2013,17,1,4,1
576500,2013,17,1,4,1
576600,2013,17,1,4,1
576700,2013,17,1,4,1
576800,2013,17,1,4,1
576901,2013,17,1,4,1
576903,2013,17,1,4,1
577000,2013,17,1,4,1
577101,2013,17,1,4,1
577102,2013,17,1,4,1
577200,2013,17,1,4,1
577301,2013,17,1,4,1
577302,2013,17,1,4,1
577400,2013,17,1,4,1
577500,2013,17,1,4,1
577601,2013,17,1,4,1
577602,2013,17,1,4,1
577700,2013,17,1,4,0.996
577900,2013,15,1,2,1
578000,2013,15,1,2,1
578100,2013,15,0.736,2,1
578200,2013,15,0.736,2,1
578301,2013,19,1,1,0.86
578302,2013,19,1,2,0.916
578401,2013,19,1,3,0.848
578402,2013,19,1,4,1
578600,2013,19,1,2,1
578700,2013,19,1,2,1
578800,2013,19,1,2,1
578901,2013,19,1,2,1
578902,2013,19,1,2,1
579000,2013,19,1,2,1
579100,2013,19,1,2,1
579200,2013,19,1,2,1
579400,2013,19,1,2,1
579501,2013,19,1,5,1
579502,2013,19,1,5,0.992
579700,2013,19,1,5,1
579802,2013,19,1,6,0.592
579803,2013,19,1,6,1
579900,2013,19,1,7,0.584
580000,2013,19,1,6,1
580100,2013,19,1,6,1
580200,2013,20,1,1,1
580300,2013,20,1,2,0.288
580410,2013,20,1,3,0.328
580420,2013,20,1,4,0.612
580431,2013,20,1,5,0.996
580432,2013,20,1,6,1
580442,2013,20,1,7,1
580446,2013,20,1,1,1
580447,2013,20,1,8,0.376
580448,2013,20,1,5,0.996
580449,2013,20,1,2,0.288
580450,2013,20,1,9,0.74
580451,2013,20,1,10,0.84
580452,2013,20,1,11,0.76
580600,2013,21,1,1,1
580801,2013,20,1,12,1
580802,2013,20,1,12,1
580900,2013,22,1,1,1
581100,2013,20,1,7,1
581210,2013,20,1,6,0.86
581220,2013,20,1,6,1
581230,2013,20,1,6,1
581240,2013,20,1,6,1
581250,2013,20,1,6,1
581260,2013,20,1,6,1
581400,2013,22,1,2,1
581500,2013,22,1,2,1
581601,2013,21,1,2,1
581602,2013,21,1,2,1
581713,2013,21,1,3,1
581715,2013,21,1,4,0.672
581717,2013,21,1,5,0.976
581720,2013,21,1,5,0.976
581721,2013,21,1,4,0.672
581723,2013,21,1,4,0.672
581724,2013,21,1,6,0.732
581725,2013,21,1,3,1
581726,2013,21,1,5,0.956
581811,2013,21,1,5,0.956
581812,2013,21,1,3,0.96
581822,2013,21,1,5,0.956
581823,2013,21,1,5,0.956
581825,2013,21,1,7,0.664
581832,2013,21,1,8,1
581833,2013,21,1,8,1
581834,2013,21,1,5,0.976
581836,2013,21,1,7,0.664
581841,2013,21,1,1,1
581842,2013,21,1,9,1
581843,2013,21,1,9,1
581844,2013,21,1,1,1
581850,2013,21,1,8,1
582000,2013,21,1,3,1
582100,2013,21,1,3,1
582200,2013,21,1,3,1
582300,2013,21,1,3,1
582401,2013,21,1,3,1
582402,2013,21,1,3,1
582500,2013,21,1,3,1
582600,2013,21,1,3,1
582700,2013,21,1,3,1
582800,2013,21,1,3,1
582900,2013,21,1,3,1
583000,2013,21,1,4,0.956
583100,2013,21,1,3,1
583201,2013,21,1,3,1
583202,2013,21,1,3,1
583300,2013,21,1,3,1
583400,2013,21,1,3,1
583500,2013,21,1,4,0.956
583600,2013,21,1,4,0.956
583700,2013,21,1,4,0.648
583800,2013,21,1,4,0.956
583900,2013,21,1,4,0.956
584000,2013,21,1,4,0.956
584201,2013,21,1,5,0.976
584202,2013,21,1,5,0.976
584301,2013,21,1,8,1
584303,2013,21,1,8,1
584305,2013,21,1,4,0.932
584402,2013,23,1,1,1
584403,2013,23,1,2,1
584404,2013,23,1,2,1
584405,2013,23,1,2,1
584407,2013,23,1,1,1
584408,2013,23,1,2,1
584409,2013,23,1,2,1
584410,2013,23,1,2,1
584411,2013,23,1,3,0.452
584412,2013,23,1,4,1
584500,2013,23,1,2,1
584600,2013,23,1,4,1
584701,2013,23,1,4,1
584702,2013,23,1,4,1
584703,2013,21,1,9,1
584800,2013,23,1,5,1
584911,2013,23,1,5,1
584912,2013,23,1,5,1
584922,2013,23,1,5,1
584923,2013,23,1,5,1
584930,2013,23,1,5,1
584931,2013,23,1,3,0.452
584932,2013,23,1,5,1
584933,2013,23,1,6,0.94
584934,2013,23,1,5,1
584935,2013,23,1,5,1
584936,2013,23,1,5,1
584937,2013,23,1,7,0.376
584938,2013,23,1,7,0.376
584939,2013,23,1,8,0.484
584940,2013,23,1,9,1
585000,2013,23,1,5,1
585110,2013,23,1,5,1
585120,2013,23,1,5,1
585130,2013,23,1,5,1
585140,2013,23,1,5,1
585306,2013,23,1,5,1
585307,2013,23,1,10,1
585309,2013,23,1,10,1
585311,2013,23,1,11,1
585312,2013,23,1,12,1
585313,2013,23,1,12,1
585314,2013,23,1,5,0.412
585315,2013,23,1,13,0.492
585316,2013,23,1,10,1
585317,2013,23,1,10,1
585318,2013,23,1,10,1
585319,2013,23,1,10,1
585320,2013,23,1,14,0.988
585321,2013,23,1,12,1
585322,2013,23,1,12,1
585323,2013,23,1,12,1
585324,2013,23,1,12,1
585325,2013,23,1,15,1
585400,2013,23,1,10,1
585502,2013,22,1,3,1
585504,2013,22,1,4,1
585505,2013,22,1,4,1
585506,2013,22,1,1,1
585601,2013,22,1,5,1
585602,2013,22,1,5,1
585700,2013,24,1,1,1
585802,2013,24,1,1,1
585803,2013,24,1,1,1
585805,2013,24,1,1,1
585806,2013,24,1,1,1
585807,2013,24,1,1,1
585808,2013,24,1,1,1
586001,2013,24,1,1,0.96
586002,2013,24,1,1,1
586112,2013,24,1,1,1
586114,2013,24,1,1,1
586115,2013,24,1,1,1
586120,2013,24,1,1,1
586121,2013,24,1,1,1
586122,2013,24,1,1,1
586124,2013,24,1,1,1
586126,2013,24,1,1,1
586127,2013,24,1,1,1
586128,2013,24,1,1,1
586129,2013,24,1,1,1
586130,2013,24,1,1,1
586303,2013,24,1,1,1
586304,2013,24,1,1,1
586305,2013,24,1,1,1
586306,2013,24,1,1,1
586307,2013,24,1,1,1
586308,2013,24,1,1,1
586403,2013,24,1,1,1
586404,2013,24,1,1,1
586405,2013,24,1,1,1
586407,2013,24,1,1,1
586408,2013,24,1,1,1
586409,2013,24,1,1,1
586501,2013,24,1,1,1
586503,2013,24,1,1,1
586504,2013,24,1,1,1
586603,2013,24,1,1,1
586604,2013,24,1,1,1
586605,2013,24,1,1,1
586606,2013,24,1,1,1
586801,2013,24,1,1,1
586802,2013,24,1,1,1
586900,2013,24,1,2,0.724
587010,2013,24,1,2,0.724
587020,2013,24,1,3,0.852
587100,2013,24,1,2,0.724
587302,2013,24,1,3,0.532
587303,2013,24,1,3,0.84
587304,2013,24,1,3,0.532
587400,2013,24,1,3,1
587500,2013,24,1,3,1
587701,2013,24,1,3,1
587702,2013,24,1,3,1
587811,2013,24,1,4,1
587812,2013,24,1,3,1
587821,2013,24,1,3,0.856
587822,2013,24,1,3,1
587830,2013,24,1,3,1
587842,2013,24,1,5,0.824
587844,2013,24,1,5,0.832
587845,2013,24,1,5,0.832
587846,2013,24,1,5,0.824
587847,2013,24,1,5,0.832
587848,2013,24,1,3,1
587849,2013,24,1,3,0.992
587902,2013,24,1,4,0.968
587903,2013,24,1,5,0.824
587904,2013,24,1,3,0.852
587905,2013,24,1,3,0.852
588101,2013,24,1,4,1
588102,2013,24,1,4,1
588200,2013,24,1,4,1
588300,2013,24,1,4,1
588401,2013,24,1,4,1
588402,2013,24,1,4,1
588500,2013,24,1,4,1
588600,2013,24,1,4,1
588700,2013,24,1,4,1
588800,2013,24,1,4,1
588900,2013,24,1,4,1
589000,2013,24,1,4,1
589100,2013,24,1,4,0.996
589200,2013,24,1,4,1
589300,2013,24,1,4,0.876
589400,2013,24,1,4,0.996
589500,2013,24,1,4,0.996
589601,2013,24,1,4,0.992
589602,2013,24,1,4,0.992
589700,2013,24,1,4,0.996
589800,2013,24,1,4,0.992
589900,2013,24,1,4,0.992
590000,2013,24,1,4,0.992
590100,2013,24,1,4,0.992
590200,2013,24,1,4,0.988
590300,2013,24,1,5,0.832
590400,2013,24,1,4,0.956
590501,2013,24,1,6,1
590504,2013,24,1,6,1
590505,2013,24,1,6,1
590506,2013,24,1,4,0.972
590507,2013,24,1,1,0.672
590602,2013,24,1,6,1
590603,2013,24,1,6,1
590604,2013,24,1,1,1
590701,2013,24,1,4,0.988
590702,2013,24,1,4,0.988
590800,2013,24,1,4,0.988
590900,2013,24,1,5,0.832
591101,2013,24,1,5,0.828
591102,2013,24,1,5,0.824
591200,2013,24,1,6,1
591300,2013,24,1,6,1
591500,2013,24,1,6,1
591600,2013,24,1,4,0.792
591700,2013,24,1,6,0.788
591800,2013,24,1,4,1
591900,2013,24,1,4,1
592000,2013,24,1,4,1
592100,2013,24,1,4,0.892
592200,2013,24,1,4,0.88
592300,2013,24,1,4,0.88
592401,2013,24,1,4,0.86
592402,2013,24,1,4,0.852
592500,2013,24,1,4,0.852
592600,2013,24,1,4,0.78
592701,2013,24,1,4,0.856
592702,2013,24,1,6,1
592811,2013,24,1,6,1
592812,2013,24,1,6,1
592820,2013,24,1,6,1
592900,2013,24,1,6,1
593000,2013,24,1,6,1
593100,2013,24,1,6,1
593200,2013,24,1,6,1
593300,2013,24,1,6,1
593400,2013,24,1,6,1
593501,2013,24,1,6,1
593502,2013,24,1,6,1
593600,2013,24,1,6,1
593700,2013,24,1,6,1
593800,2013,24,1,6,1
593900,2013,24,1,6,1
594010,2013,24,1,6,1
594020,2013,24,1,6,1
594100,2013,24,1,6,1
594200,2013,24,1,6,1
594300,2013,24,1,6,1
594400,2013,24,1,6,0.992
594500,2013,24,1,6,1
594600,2013,24,1,6,1
594700,2013,24,1,5,0.832
594800,2013,24,1,5,0.832
594900,2013,24,1,5,0.832
595000,2013,24,1,5,0.832
595100,2013,24,1,5,0.832
595200,2013,24,1,5,0.832
595300,2013,24,1,5,0.832
595400,2013,24,1,5,0.828
595500,2013,24,1,5,0.824
595600,2013,24,1,6,1
595700,2013,24,1,6,1
595800,2013,24,1,6,1
595900,2013,24,1,6,1
596000,2013,24,1,6,1
596102,2013,24,1,6,0.976
596200,2013,24,1,6,0.976
596400,2013,24,1,6,1
596502,2013,24,1,7,0.688
596503,2013,24,1,7,0.96
596504,2013,24,1,7,0.688
596600,2013,24,1,7,1
596800,2013,24,1,7,1
596901,2013,24,1,7,1
596902,2013,24,1,7,1
597000,2013,25,1,1,1
597101,2013,24,1,7,1
597200,2013,24,1,3,0.852
597300,2013,24,1,3,0.728
597400,2013,24,1,3,0.728
597503,2013,24,1,3,0.728
597506,2013,24,1,3,0.728
597507,2013,24,1,3,0.856
597508,2013,24,1,3,0.856
597509,2013,24,1,3,0.856
597510,2013,24,1,3,0.856
597512,2013,24,1,3,0.852
597513,2013,24,1,3,0.852
597600,2013,26,0.556,1,1
597712,2013,26,0.556,2,1
597713,2013,26,0.556,2,1
597714,2013,26,0.556,2,1
597715,2013,26,0.556,2,1
597720,2013,26,0.556,1,1
597730,2013,26,0.556,3,0.752
597741,2013,26,0.556,2,1
597742,2013,26,0.556,2,1
597811,2013,26,0.556,2,1
597812,2013,26,0.556,2,1
597820,2013,26,0.556,2,1
597830,2013,26,0.556,2,1
597840,2013,26,0.556,2,1
597850,2013,26,0.556,2,1
597860,2013,26,0.556,2,1
598000,2013,26,1,4,1
598201,2013,26,1,5,1
598202,2013,26,1,5,1
598311,2013,26,1,4,0.512
598312,2013,26,1,4,1
598313,2013,26,1,5,1
598314,2013,26,1,5,1
598320,2013,26,1,5,1
598500,2013,26,1,4,1
598600,2013,26,1,4,1
598700,2013,26,1,5,1
598800,2013,26,1,5,1
598900,2013,26,1,5,1
599000,2013,26,1,5,1
599100,2013,26,1,5,1
599200,2013,26,1,5,1
599300,2013,26,1,5,1
599400,2013,26,1,5,1
599500,2013,26,1,5,1
599600,2013,26,1,5,1
599700,2013,26,1,5,1
599800,2013,26,1,5,1
599900,2013,26,1,5,1
600100,2013,26,1,6,1
600200,2013,26,1,6,1
600312,2013,26,1,6,1
600320,2013,26,1,6,1
600323,2013,26,1,6,1
600410,2013,26,1,7,1
600420,2013,26,1,5,1
600500,2013,26,1,7,1
600600,2013,26,1,8,1
600811,2013,26,1,8,1
600812,2013,26,1,8,1
600813,2013,26,1,8,1
600822,2013,26,1,6,0.952
600824,2013,26,1,6,1
600826,2013,26,1,8,1
600827,2013,26,1,6,1
600828,2013,26,1,8,1
600830,2013,26,1,6,1
600831,2013,26,1,6,1
600840,2013,26,1,8,1
601010,2013,26,1,8,1
601020,2013,26,1,8,1
601030,2013,26,1,8,1
601040,2013,26,1,8,1
601200,2013,27,1,1,1
601301,2013,27,1,1,1
601302,2013,27,1,2,1
601400,2013,27,1,1,1
601500,2013,27,1,3,0.916
601602,2013,27,1,1,1
601603,2013,27,1,1,1
601604,2013,27,1,1,1
601605,2013,27,1,1,1
601700,2013,27,1,1,1
601900,2013,27,1,4,0.996
602000,2013,27,1,4,0.984
602100,2013,27,1,4,0.996
602200,2013,27,1,5,1
602300,2013,27,1,2,1
602411,2013,27,1,5,1
602412,2013,27,1,5,1
602421,2013,27,1,6,0.864
602422,2013,27,1,4,0.908
602500,2013,27,1,5,1
602600,2013,27,1,2,1
602800,2013,27,1,4,0.996
602900,2013,27,1,6,0.992
603000,2013,27,1,6,1
603100,2013,27,1,6,1
603210,2013,27,1,6,0.996
603220,2013,27,1,6,0.996
603300,2013,27,1,6,0.996
603400,2013,27,1,6,0.996
603500,2013,27,1,6,0.996
603601,2013,27,1,6,0.996
603602,2013,27,1,6,0.996
603710,2013,27,1,6,0.996
603720,2013,27,1,6,1
603810,2013,27,1,6,0.996
603820,2013,27,1,6,1
603910,2013,27,1,6,1
603920,2013,27,1,6,0.948
603930,2013,27,1,6,0.84
604010,2013,27,1,6,1
604020,2013,27,1,6,1
604110,2013,27,1,6,1
604120,2013,27,1,6,1
604130,2013,27,1,6,0.84
604210,2013,27,1,4,0.996
604221,2013,27,1,4,0.996
604222,2013,27,1,4,0.948
604300,2013,27,1,4,0.996
604410,2013,27,1,4,0.996
604420,2013,27,1,4,0.948
604500,2013,27,1,4,0.948
604611,2013,27,1,6,1
604612,2013,27,1,6,1
604620,2013,27,1,6,1
604710,2013,27,1,6,0.996
604720,2013,27,1,6,0.996
604810,2013,27,1,6,0.96
604821,2013,27,1,6,1
604822,2013,27,1,6,0.996
604830,2013,27,1,6,0.68
604901,2013,27,1,6,0.68
604902,2013,27,1,6,0.696
605100,2013,27,1,3,0.916
605200,2013,27,1,3,0.916
605400,2013,27,1,4,0.948
605500,2013,27,1,4,0.996
605600,2013,27,1,4,0.948
605800,2013,27,1,4,0.996
605910,2013,27,1,4,0.996
605920,2013,27,1,4,0.996
606100,2013,27,1,5,1
606210,2013,27,1,5,1
606220,2013,27,1,5,1
606300,2013,27,1,5,1
606500,2013,27,1,7,1
606600,2013,27,1,7,1
606700,2013,27,1,7,1
606800,2013,27,1,7,1
606900,2013,27,1,7,1
607000,2013,27,1,7,1
607100,2013,27,1,7,1
607200,2013,27,1,7,1
607300,2013,27,1,7,1
607400,2013,27,1,7,1
607501,2013,28,1,1,1
607502,2013,27,1,8,1
607600,2013,27,1,8,1
607700,2013,27,1,8,1
607800,2013,28,1,1,1
607900,2013,28,1,2,1
608000,2013,28,1,2,1
608100,2013,28,1,2,1
608302,2013,28,1,3,1
608303,2013,28,1,3,1
608304,2013,28,1,4,1
608500,2013,28,1,3,1
608600,2013,28,1,3,1
608700,2013,28,1,5,1
608800,2013,28,1,4,1
609011,2013,29,1,1,1
609013,2013,28,1,6,0.928
609014,2013,28,1,7,0.912
609022,2013,28,1,5,1
609023,2013,28,1,5,1
609027,2013,28,1,5,1
609028,2013,28,1,5,0.88
609029,2013,28,1,4,1
609031,2013,28,1,5,1
609032,2013,28,1,5,1
609033,2013,28,1,5,1
609034,2013,28,1,5,1
609035,2013,28,1,5,1
609200,2013,28,1,5,1
609302,2013,28,1,5,1
609303,2013,28,1,5,1
609304,2013,28,1,5,1
609400,2013,29,1,2,1
609500,2013,29,1,2,1
609600,2013,29,1,2,1
609700,2013,29,1,3,0.496
609800,2013,29,1,3,0.496
609911,2013,29,1,4,1
609912,2013,29,1,4,1
609913,2013,29,1,4,1
609914,2013,29,1,4,1
609921,2013,29,1,4,1
609922,2013,29,1,4,1
610010,2013,29,1,5,1
610020,2013,29,1,2,1
610031,2013,29,1,2,1
610032,2013,29,1,5,1
610033,2013,29,1,5,1
610040,2013,29,1,6,1
610051,2013,29,1,7,0.86
610052,2013,29,1,4,1
610061,2013,29,1,3,0.496
610062,2013,29,1,4,1
610072,2013,29,1,8,0.504
610073,2013,29,1,8,0.504
610074,2013,29,1,4,1
610075,2013,29,1,4,1
610080,2013,29,1,3,0.496
610090,2013,29,1,4,1
610210,2013,29,1,5,1
610220,2013,29,1,5,1
610230,2013,29,1,5,1
610240,2013,29,1,5,1
610250,2013,29,1,5,1
610400,2013,29,1,5,1
610500,2013,29,1,6,1
610601,2013,29,1,4,1
610602,2013,29,1,4,1
610700,2013,29,1,4,1
610800,2013,29,1,4,1
610900,2013,29,1,4,1
611001,2013,29,1,4,1
611002,2013,29,1,4,1
611100,2013,29,1,4,1
611210,2013,29,1,4,1
611220,2013,29,1,4,1
611300,2013,29,1,4,1
611400,2013,29,1,4,1
611500,2013,29,1,4,1
611601,2013,29,1,4,1
611602,2013,29,1,4,1
611700,2013,29,1,4,1
611800,2013,29,1,4,1
611900,2013,29,1,4,1
612100,2013,29,1,9,1
612200,2013,29,1,10,0.876
612300,2013,29,1,10,0.876
612400,2013,29,1,1,1
612500,2013,29,1,10,1
612600,2013,29,1,10,1
612712,2013,29,1,1,1
612713,2013,29,1,1,1
612714,2013,29,1,1,1
612720,2013,29,1,10,0.876
612730,2013,29,1,10,1
612740,2013,29,1,10,1
612801,2013,29,1,10,1
612802,2013,29,1,10,1
612901,2013,29,1,1,1
613000,2013,29,1,9,1
616001,2013,5,1,3,1
616200,2013,5,1,3,1
616300,2013,3,1,4,1
619302,2013,7,1,6,1
626500,2013,29,1,9,1
626700,2013,29,1,10,1
626801,2013,29,1,9,1
